Name,Year,Population,Male in STEM,Female in STEM,Employment Count,Employment Rate,Income per Capita,County,State,Total in STEM,STEM Rate
"Minnehaha County, South Dakota",2013,179640.0,3052.0,1415.0,100124.0,55.73591627699844,27193.0,Minnehaha County, South Dakota,4467.0,2.4866399465597864
"Pennington County, South Dakota",2013,105761.0,1680.0,401.0,53065.0,50.174449939013435,25783.0,Pennington County, South Dakota,2081.0,1.9676440275716003
"Anderson County, Tennessee",2013,75542.0,2015.0,557.0,28439.0,37.64660718540679,22145.0,Anderson County, Tennessee,2572.0,3.404728495406529
"Blount County, Tennessee",2013,125099.0,2269.0,183.0,54180.0,43.309698718614854,24013.0,Blount County, Tennessee,2452.0,1.9600476422673243
"Bradley County, Tennessee",2013,101848.0,845.0,506.0,43660.0,42.86780300054984,22381.0,Bradley County, Tennessee,1351.0,1.3264865289450947
"Davidson County, Tennessee",2013,658602.0,11035.0,4673.0,342537.0,52.009711479770786,28440.0,Davidson County, Tennessee,15708.0,2.3850519737261653
"Greene County, Tennessee",2013,68267.0,553.0,0.0,27484.0,40.25956904507302,18718.0,Greene County, Tennessee,553.0,0.8100546384050858
"Hamilton County, Tennessee",2013,348673.0,6501.0,1968.0,162158.0,46.507185815936424,26929.0,Hamilton County, Tennessee,8469.0,2.428923375196818
"Knox County, Tennessee",2013,444622.0,9113.0,2542.0,212832.0,47.86807670335701,28552.0,Knox County, Tennessee,11655.0,2.621327779552069
"Madison County, Tennessee",2013,98733.0,819.0,44.0,43252.0,43.80703513516251,25484.0,Madison County, Tennessee,863.0,0.8740745242218915
"Maury County, Tennessee",2013,83761.0,705.0,368.0,37887.0,45.23226800062081,23147.0,Maury County, Tennessee,1073.0,1.28102577571901
"Montgomery County, Tennessee",2013,184119.0,1708.0,273.0,72819.0,39.54996496830854,22605.0,Montgomery County, Tennessee,1981.0,1.075934585784194
"Putnam County, Tennessee",2013,73525.0,697.0,343.0,29514.0,40.14144848690921,25738.0,Putnam County, Tennessee,1040.0,1.4144848690921454
"Robertson County, Tennessee",2013,67383.0,689.0,185.0,31367.0,46.55031684549515,22412.0,Robertson County, Tennessee,874.0,1.2970630574477242
"Rutherford County, Tennessee",2013,281029.0,5271.0,1428.0,140126.0,49.86175803920592,25247.0,Rutherford County, Tennessee,6699.0,2.3837397563952476
"Sevier County, Tennessee",2013,93570.0,637.0,243.0,43312.0,46.28834028000428,21245.0,Sevier County, Tennessee,880.0,0.9404723736240248
"Shelby County, Tennessee",2013,939465.0,13231.0,5844.0,424141.0,45.14707839036047,25945.0,Shelby County, Tennessee,19075.0,2.0304109253670974
"Sullivan County, Tennessee",2013,156595.0,1662.0,459.0,66783.0,42.646955522206966,23418.0,Sullivan County, Tennessee,2121.0,1.3544493757782816
"Sumner County, Tennessee",2013,168888.0,1982.0,471.0,81968.0,48.53393965231396,27912.0,Sumner County, Tennessee,2453.0,1.4524418549571312
"Washington County, Tennessee",2013,125546.0,1814.0,546.0,61030.0,48.61166425055358,25388.0,Washington County, Tennessee,2360.0,1.8797890812929126
"Williamson County, Tennessee",2013,198901.0,5261.0,2406.0,98072.0,49.30694164433562,41750.0,Williamson County, Tennessee,7667.0,3.854681474703496
"Wilson County, Tennessee",2013,121945.0,1254.0,510.0,59658.0,48.92205502480626,27113.0,Wilson County, Tennessee,1764.0,1.4465537742424863
"Angelina County, Texas",2013,87441.0,484.0,267.0,36796.0,42.08094600930914,20566.0,Angelina County, Texas,751.0,0.85886483457417
"Bastrop County, Texas",2013,75825.0,744.0,134.0,31974.0,42.16815034619189,20572.0,Bastrop County, Texas,878.0,1.1579294427959117
"Bell County, Texas",2013,326843.0,3007.0,1152.0,127225.0,38.925416790324405,22107.0,Bell County, Texas,4159.0,1.2724763877457985
"Bexar County, Texas",2013,1817610.0,30358.0,10167.0,829417.0,45.63228635405835,23828.0,Bexar County, Texas,40525.0,2.2295762017154397
"Bowie County, Texas",2013,93487.0,359.0,221.0,36601.0,39.15089798581621,24282.0,Bowie County, Texas,580.0,0.6204071154278135
"Brazoria County, Texas",2013,330242.0,7010.0,1988.0,156908.0,47.5130358948892,27854.0,Brazoria County, Texas,8998.0,2.724668576377323
"Brazos County, Texas",2013,203164.0,5341.0,919.0,98058.0,48.265440727687974,22042.0,Brazos County, Texas,6260.0,3.0812545529719833
"Cameron County, Texas",2013,417276.0,2237.0,364.0,142179.0,34.07313145256377,15268.0,Cameron County, Texas,2601.0,0.6233284444827885
"Collin County, Texas",2013,854778.0,37984.0,11180.0,440487.0,51.53232769210251,37906.0,Collin County, Texas,49164.0,5.751668854369204
"Comal County, Texas",2013,118480.0,1704.0,1062.0,55275.0,46.65344361917623,32306.0,Comal County, Texas,2766.0,2.3345712356515866
"Coryell County, Texas",2013,76192.0,369.0,135.0,23691.0,31.093815623687526,20182.0,Coryell County, Texas,504.0,0.6614867702645948
"Dallas County, Texas",2013,2480331.0,46509.0,13634.0,1195172.0,48.18598807981677,27433.0,Dallas County, Texas,60143.0,2.424797335516913
"Denton County, Texas",2013,728799.0,21730.0,6298.0,383147.0,52.572382783181645,34310.0,Denton County, Texas,28028.0,3.8457791517277053
"Ector County, Texas",2013,149378.0,1507.0,239.0,70962.0,47.504987347534446,26923.0,Ector County, Texas,1746.0,1.1688468181392173
"Ellis County, Texas",2013,155976.0,2559.0,612.0,73837.0,47.33869313227676,25261.0,Ellis County, Texas,3171.0,2.0330050777042623
"El Paso County, Texas",2013,827718.0,7663.0,1353.0,327300.0,39.542452864381346,18340.0,El Paso County, Texas,9016.0,1.089259868699243
"Fort Bend County, Texas",2013,652365.0,23719.0,7292.0,317889.0,48.72870249017038,36056.0,Fort Bend County, Texas,31011.0,4.753627187234141
"Galveston County, Texas",2013,306782.0,7112.0,1909.0,140504.0,45.79929722082782,30182.0,Galveston County, Texas,9021.0,2.940524541857084
"Grayson County, Texas",2013,122353.0,1239.0,619.0,52811.0,43.162815787107796,23758.0,Grayson County, Texas,1858.0,1.5185569622322297
"Gregg County, Texas",2013,123024.0,1398.0,396.0,54871.0,44.60186630251008,25586.0,Gregg County, Texas,1794.0,1.4582520483808037
"Guadalupe County, Texas",2013,143183.0,2885.0,220.0,66419.0,46.38749013500206,25975.0,Guadalupe County, Texas,3105.0,2.1685535293994396
"Harris County, Texas",2013,4336853.0,100571.0,32270.0,2081122.0,47.986915858111864,28100.0,Harris County, Texas,132841.0,3.0630736158223484
"Harrison County, Texas",2013,66886.0,153.0,136.0,26961.0,40.30888377238884,23531.0,Harrison County, Texas,289.0,0.432078461860479
"Hays County, Texas",2013,176026.0,3286.0,754.0,87921.0,49.94773499369411,27162.0,Hays County, Texas,4040.0,2.295115494301978
"Henderson County, Texas",2013,78675.0,498.0,123.0,28124.0,35.74706069272323,21763.0,Henderson County, Texas,621.0,0.7893231649189705
"Hidalgo County, Texas",2013,815996.0,2800.0,1111.0,297399.0,36.446134539875196,14305.0,Hidalgo County, Texas,3911.0,0.4792915651547312
"Hunt County, Texas",2013,87048.0,1445.0,137.0,36548.0,41.986030695708116,21435.0,Hunt County, Texas,1582.0,1.8173881077106884
"Jefferson County, Texas",2013,252358.0,2859.0,558.0,101165.0,40.08789101197505,23381.0,Jefferson County, Texas,3417.0,1.3540288003550511
"Johnson County, Texas",2013,154707.0,1434.0,1185.0,66138.0,42.750489635245984,24119.0,Johnson County, Texas,2619.0,1.6928775039267776
"Kaufman County, Texas",2013,108568.0,2057.0,15.0,51670.0,47.59229238818068,25073.0,Kaufman County, Texas,2072.0,1.9084813204627515
"Liberty County, Texas",2013,76907.0,,,25988.0,33.79146241564487,19346.0,Liberty County, Texas,,
"Lubbock County, Texas",2013,289324.0,2306.0,819.0,138844.0,47.989105639352424,24562.0,Lubbock County, Texas,3125.0,1.0801039664873981
"McLennan County, Texas",2013,241481.0,2807.0,812.0,112305.0,46.50676450735254,22217.0,McLennan County, Texas,3619.0,1.4986686323147578
"Midland County, Texas",2013,151468.0,2669.0,328.0,77221.0,50.98172551297964,37771.0,Midland County, Texas,2997.0,1.9786357514458501
"Montgomery County, Texas",2013,499137.0,12313.0,3481.0,226137.0,45.30559746121806,32731.0,Montgomery County, Texas,15794.0,3.1642615153755385
"Nacogdoches County, Texas",2013,65330.0,484.0,241.0,26257.0,40.19133629266799,21551.0,Nacogdoches County, Texas,725.0,1.109750497474361
"Nueces County, Texas",2013,352107.0,3664.0,1222.0,166132.0,47.182248577847076,24095.0,Nueces County, Texas,4886.0,1.387646368859466
"Orange County, Texas",2013,82957.0,1603.0,211.0,36018.0,43.417674216762904,26647.0,Orange County, Texas,1814.0,2.1866750244102366
"Parker County, Texas",2013,121418.0,2030.0,1166.0,56350.0,46.40992274621555,28457.0,Parker County, Texas,3196.0,2.6322291587738227
"Potter County, Texas",2013,121661.0,1526.0,740.0,54180.0,44.53358101610212,22119.0,Potter County, Texas,2266.0,1.8625525024453193
"Randall County, Texas",2013,126474.0,1569.0,829.0,65136.0,51.50149437829119,30089.0,Randall County, Texas,2398.0,1.8960418742192071
"Rockwall County, Texas",2013,85245.0,2125.0,932.0,41835.0,49.07619215203238,36423.0,Rockwall County, Texas,3057.0,3.586134084110505
"San Patricio County, Texas",2013,66137.0,877.0,396.0,29522.0,44.6376460982506,21786.0,San Patricio County, Texas,1273.0,1.9247924762235964
"Smith County, Texas",2013,216080.0,2472.0,225.0,97364.0,45.05923731951129,24752.0,Smith County, Texas,2697.0,1.248148833765272
"Tarrant County, Texas",2013,1911541.0,40650.0,12086.0,931729.0,48.74229744483639,28701.0,Tarrant County, Texas,52736.0,2.7588212860723367
"Taylor County, Texas",2013,134117.0,1140.0,615.0,62530.0,46.62347055183161,22478.0,Taylor County, Texas,1755.0,1.3085589448019268
"Tom Green County, Texas",2013,114954.0,1023.0,444.0,51422.0,44.73267567896724,24753.0,Tom Green County, Texas,1467.0,1.276162638968631
"Travis County, Texas",2013,1120954.0,43258.0,12467.0,605746.0,54.03843511865786,33816.0,Travis County, Texas,55725.0,4.971212021189094
"Victoria County, Texas",2013,90028.0,655.0,184.0,41661.0,46.27560314568801,24963.0,Victoria County, Texas,839.0,0.9319322877327054
"Walker County, Texas",2013,68817.0,,,21124.0,30.695903628463896,16135.0,Walker County, Texas,,
"Webb County, Texas",2013,262495.0,745.0,319.0,93877.0,35.76334787329282,14625.0,Webb County, Texas,1064.0,0.4053410541153165
"Wichita County, Texas",2013,132047.0,971.0,343.0,56092.0,42.478814361553084,21853.0,Wichita County, Texas,1314.0,0.9951002294637517
"Williamson County, Texas",2013,471014.0,18235.0,5147.0,232060.0,49.26817461901345,31481.0,Williamson County, Texas,23382.0,4.964183654838285
"Cache County, Utah",2013,116909.0,3096.0,759.0,54215.0,46.37367525169149,19495.0,Cache County, Utah,3855.0,3.2974364676799905
"Davis County, Utah",2013,322094.0,8959.0,2222.0,147898.0,45.917651368855054,25323.0,Davis County, Utah,11181.0,3.471346873893957
"Salt Lake County, Utah",2013,1079721.0,28000.0,8116.0,533166.0,49.37997871672404,27196.0,Salt Lake County, Utah,36116.0,3.344938183104709
"Utah County, Utah",2013,551891.0,17054.0,2102.0,234843.0,42.552424301175414,20938.0,Utah County, Utah,19156.0,3.4709752469237585
"Washington County, Utah",2013,147800.0,1704.0,354.0,58552.0,39.61569688768606,23122.0,Washington County, Utah,2058.0,1.3924221921515563
"Weber County, Utah",2013,238519.0,5471.0,1490.0,108765.0,45.60014086928086,22479.0,Weber County, Utah,6961.0,2.9184257857864573
"Chittenden County, Vermont",2013,159515.0,6071.0,1199.0,87990.0,55.16095664984484,34004.0,Chittenden County, Vermont,7270.0,4.557565119267781
"Albemarle County, Virginia",2013,103000.0,2883.0,1091.0,47627.0,46.23980582524272,35105.0,Albemarle County, Virginia,3974.0,3.858252427184466
"Arlington County, Virginia",2013,224906.0,12212.0,5333.0,139177.0,61.882297493174924,64298.0,Arlington County, Virginia,17545.0,7.801036877628877
"Augusta County, Virginia",2013,73912.0,1131.0,712.0,34440.0,46.59595194285096,33074.0,Augusta County, Virginia,1843.0,2.493505790669986
"Bedford County, Virginia",2013,69825.0,1227.0,332.0,33360.0,47.776584317937704,29223.0,Bedford County, Virginia,1559.0,2.2327246688148943
"Chesterfield County, Virginia",2013,327745.0,5662.0,1898.0,165953.0,50.6347922927886,31917.0,Chesterfield County, Virginia,7560.0,2.306671345100612
"Fairfax County, Virginia",2013,1130924.0,60983.0,21514.0,607139.0,53.68521669006936,49335.0,Fairfax County, Virginia,82497.0,7.294654636385822
"Fauquier County, Virginia",2013,67207.0,1761.0,892.0,34008.0,50.601871828827356,38028.0,Fauquier County, Virginia,2653.0,3.9475054681803976
"Frederick County, Virginia",2013,81319.0,1859.0,488.0,41551.0,51.09629975774419,30113.0,Frederick County, Virginia,2347.0,2.8861643650315427
"Hanover County, Virginia",2013,101330.0,2737.0,1013.0,52465.0,51.776374222836274,33282.0,Hanover County, Virginia,3750.0,3.7007796309089116
"Henrico County, Virginia",2013,318611.0,9572.0,2140.0,162176.0,50.90094190093876,31853.0,Henrico County, Virginia,11712.0,3.675955946279319
"James City County, Virginia",2013,70516.0,1221.0,389.0,30775.0,43.6425775710477,38353.0,James City County, Virginia,1610.0,2.2831697770718704
"Loudoun County, Virginia",2013,349679.0,20588.0,6948.0,184858.0,52.86505623729192,44684.0,Loudoun County, Virginia,27536.0,7.874650751117454
"Montgomery County, Virginia",2013,96207.0,3344.0,931.0,43710.0,45.43328448033927,23247.0,Montgomery County, Virginia,4275.0,4.4435436090928935
"Prince William County, Virginia",2013,438580.0,17833.0,4869.0,224918.0,51.28323224953258,36725.0,Prince William County, Virginia,22702.0,5.176250627023577
"Roanoke County, Virginia",2013,93524.0,1327.0,724.0,44592.0,47.679739959796414,30785.0,Roanoke County, Virginia,2051.0,2.1930199734827425
"Rockingham County, Virginia",2013,77741.0,703.0,279.0,39504.0,50.81488532434623,27353.0,Rockingham County, Virginia,982.0,1.2631687269265894
"Spotsylvania County, Virginia",2013,127348.0,3137.0,1162.0,63695.0,50.01649024719666,30439.0,Spotsylvania County, Virginia,4299.0,3.37578917611584
"Stafford County, Virginia",2013,136788.0,3912.0,1720.0,63134.0,46.15463344737842,35259.0,Stafford County, Virginia,5632.0,4.117320232768956
"York County, Virginia",2013,66269.0,2609.0,265.0,29691.0,44.80375439496597,34692.0,York County, Virginia,2874.0,4.336869426126847
"Alexandria city, Virginia",2013,148892.0,7459.0,3284.0,92510.0,62.13228380302501,52320.0,Alexandria city, Virginia,10743.0,7.215296993794159
"Chesapeake city, Virginia",2013,230571.0,5203.0,1000.0,103311.0,44.8065888598306,29246.0,Chesapeake city, Virginia,6203.0,2.6902776151380703
"Hampton city, Virginia",2013,136699.0,2231.0,964.0,60545.0,44.29074097103856,23846.0,Hampton city, Virginia,3195.0,2.3372519184485623
"Lynchburg city, Virginia",2013,78014.0,725.0,324.0,33259.0,42.632091675853054,20397.0,Lynchburg city, Virginia,1049.0,1.3446304509447022
"Newport News city, Virginia",2013,182020.0,4541.0,1330.0,83871.0,46.077903527084935,23754.0,Newport News city, Virginia,5871.0,3.2254697286012526
"Norfolk city, Virginia",2013,246139.0,3485.0,2183.0,99868.0,40.57382210864593,23510.0,Norfolk city, Virginia,5668.0,2.302763885446841
"Portsmouth city, Virginia",2013,96205.0,1341.0,465.0,41842.0,43.4925419676732,21671.0,Portsmouth city, Virginia,1806.0,1.8772413076243437
"Richmond city, Virginia",2013,214114.0,2789.0,1291.0,101830.0,47.558777100049504,26540.0,Richmond city, Virginia,4080.0,1.9055269622724345
"Roanoke city, Virginia",2013,98465.0,1161.0,951.0,46866.0,47.5966079317524,22861.0,Roanoke city, Virginia,2112.0,2.144924592494795
"Suffolk city, Virginia",2013,85728.0,1773.0,270.0,39464.0,46.03396789846958,28461.0,Suffolk city, Virginia,2043.0,2.3831187010078385
"Virginia Beach city, Virginia",2013,448479.0,10229.0,2984.0,218881.0,48.80518374327449,31973.0,Virginia Beach city, Virginia,13213.0,2.9461803116756857
"Benton County, Washington",2013,184486.0,4986.0,1736.0,82717.0,44.836464555576036,28489.0,Benton County, Washington,6722.0,3.6436369155383064
"Chelan County, Washington",2013,73967.0,754.0,160.0,34541.0,46.69785174469696,24868.0,Chelan County, Washington,914.0,1.2356861843795206
"Clallam County, Washington",2013,72312.0,582.0,202.0,27940.0,38.63812368624848,26611.0,Clallam County, Washington,784.0,1.0841907290629493
"Clark County, Washington",2013,443817.0,8465.0,2885.0,195708.0,44.09655330913417,27416.0,Clark County, Washington,11350.0,2.557360353479024
"Cowlitz County, Washington",2013,101860.0,557.0,237.0,41470.0,40.71274298056156,23743.0,Cowlitz County, Washington,794.0,0.7795012762615354
"Franklin County, Washington",2013,86638.0,701.0,164.0,35495.0,40.969320621436324,18581.0,Franklin County, Washington,865.0,0.9984071654470325
"Grant County, Washington",2013,91878.0,1170.0,76.0,37125.0,40.40684385815973,18590.0,Grant County, Washington,1246.0,1.3561461938657786
"Grays Harbor County, Washington",2013,71078.0,600.0,126.0,25130.0,35.35552491628915,20300.0,Grays Harbor County, Washington,726.0,1.0214130954725795
"Island County, Washington",2013,78801.0,898.0,446.0,31103.0,39.47031129046586,30887.0,Island County, Washington,1344.0,1.705562112155937
"King County, Washington",2013,2044449.0,101180.0,31384.0,1068109.0,52.24434554249091,40372.0,King County, Washington,132564.0,6.484094247398688
"Kitsap County, Washington",2013,253968.0,6676.0,2448.0,113865.0,44.834388584388584,31987.0,Kitsap County, Washington,9124.0,3.592578592578593
"Lewis County, Washington",2013,75081.0,833.0,346.0,29003.0,38.62894740347092,20662.0,Lewis County, Washington,1179.0,1.570304071602669
"Pierce County, Washington",2013,819743.0,10367.0,3634.0,360143.0,43.93364749683742,27968.0,Pierce County, Washington,14001.0,1.7079743285395546
"Skagit County, Washington",2013,118837.0,1622.0,390.0,51605.0,43.42502755875695,26906.0,Skagit County, Washington,2012.0,1.6930753889781804
"Snohomish County, Washington",2013,745913.0,28382.0,7142.0,369429.0,49.52708962037128,31777.0,Snohomish County, Washington,35524.0,4.762485705437498
"Spokane County, Washington",2013,479398.0,7489.0,2688.0,207821.0,43.3504103062591,24804.0,Spokane County, Washington,10177.0,2.122870767087055
"Thurston County, Washington",2013,262388.0,4840.0,2349.0,113047.0,43.08390627620165,28429.0,Thurston County, Washington,7189.0,2.7398356632163057
"Whatcom County, Washington",2013,206353.0,2891.0,1095.0,97288.0,47.14639477012692,25624.0,Whatcom County, Washington,3986.0,1.9316414105925284
"Yakima County, Washington",2013,247044.0,1211.0,225.0,101428.0,41.056653875423,18387.0,Yakima County, Washington,1436.0,0.5812729716163922
"Penobscot County, Maine",2014,153414.0,2182.0,508.0,71558.0,46.64372221570391,23475.0,Penobscot County, Maine,2690.0,1.7534253718695818
"York County, Maine",2014,200710.0,3129.0,1373.0,102866.0,51.25105874146779,31060.0,York County, Maine,4502.0,2.2430372178765383
"Allegany County, Maryland",2014,72952.0,579.0,186.0,29451.0,40.370380524180284,21311.0,Allegany County, Maryland,765.0,1.0486347187191578
"Anne Arundel County, Maryland",2014,560133.0,19731.0,7610.0,287690.0,51.36101604440374,40553.0,Anne Arundel County, Maryland,27341.0,4.881162152560195
"Baltimore County, Maryland",2014,826925.0,20597.0,9490.0,414767.0,50.15775312150437,35328.0,Baltimore County, Maryland,30087.0,3.638419445536173
"Calvert County, Maryland",2014,90613.0,1453.0,1407.0,43936.0,48.48752386522905,37663.0,Calvert County, Maryland,2860.0,3.1562800039729395
"Carroll County, Maryland",2014,167830.0,4235.0,1873.0,89423.0,53.28189239111005,37452.0,Carroll County, Maryland,6108.0,3.6393970088780314
"Cecil County, Maryland",2014,102383.0,2668.0,751.0,47139.0,46.04182334957952,27448.0,Cecil County, Maryland,3419.0,3.3394215836613497
"Charles County, Maryland",2014,154747.0,4593.0,2447.0,76698.0,49.563481036789085,35978.0,Charles County, Maryland,7040.0,4.549361215403207
"Frederick County, Maryland",2014,243675.0,8663.0,3847.0,129367.0,53.089976402995795,36907.0,Frederick County, Maryland,12510.0,5.133887349953832
"Harford County, Maryland",2014,250105.0,7283.0,2500.0,128606.0,51.4208032626297,35541.0,Harford County, Maryland,9783.0,3.911557145998681
"Howard County, Maryland",2014,309284.0,19205.0,8106.0,165890.0,53.636786901359265,46988.0,Howard County, Maryland,27311.0,8.830395364778003
"Montgomery County, Maryland",2014,1030447.0,48365.0,24353.0,543411.0,52.73546334745989,47978.0,Montgomery County, Maryland,72718.0,7.0569374261849465
"Prince George's County, Maryland",2014,904430.0,19145.0,11697.0,466470.0,51.576130822728125,31825.0,Prince George's County, Maryland,30842.0,3.4101036011631636
"St. Mary's County, Maryland",2014,110382.0,5242.0,2141.0,53934.0,48.861227374028374,36628.0,St. Mary's County, Maryland,7383.0,6.688590531064848
"Washington County, Maryland",2014,149573.0,1790.0,1069.0,64502.0,43.12409325212438,27839.0,Washington County, Maryland,2859.0,1.911441236051961
"Wicomico County, Maryland",2014,101539.0,1011.0,307.0,49935.0,49.17814829769842,27018.0,Wicomico County, Maryland,1318.0,1.2980234195727751
"Baltimore city, Maryland",2014,622793.0,10078.0,4934.0,270867.0,43.49230000979458,25290.0,Baltimore city, Maryland,15012.0,2.4104317164772247
"Barnstable County, Massachusetts",2014,214914.0,3299.0,1243.0,104476.0,48.612933545511225,40188.0,Barnstable County, Massachusetts,4542.0,2.1134035009352576
"Berkshire County, Massachusetts",2014,128715.0,2460.0,887.0,64714.0,50.27696849629025,30879.0,Berkshire County, Massachusetts,3347.0,2.6003185331934895
"Bristol County, Massachusetts",2014,554194.0,10346.0,3592.0,277554.0,50.08246209811005,29227.0,Bristol County, Massachusetts,13938.0,2.515003771242561
"Essex County, Massachusetts",2014,769091.0,18022.0,5288.0,388687.0,50.53849284414978,37743.0,Essex County, Massachusetts,23310.0,3.0308507055732026
"Franklin County, Massachusetts",2014,70862.0,901.0,400.0,37755.0,53.27961389743445,29869.0,Franklin County, Massachusetts,1301.0,1.835962857384776
"Hampden County, Massachusetts",2014,468161.0,6855.0,2155.0,214846.0,45.8914775045337,26464.0,Hampden County, Massachusetts,9010.0,1.9245515965661386
"Hampshire County, Massachusetts",2014,160939.0,3095.0,2075.0,83200.0,51.696605546200736,28836.0,Hampshire County, Massachusetts,5170.0,3.2123972436761754
"Middlesex County, Massachusetts",2014,1570315.0,77258.0,30027.0,846594.0,53.91236790070782,44267.0,Middlesex County, Massachusetts,107285.0,6.832068725064716
"Norfolk County, Massachusetts",2014,692254.0,21939.0,8855.0,365131.0,52.74523513045789,46649.0,Norfolk County, Massachusetts,30794.0,4.448367217813115
"Plymouth County, Massachusetts",2014,507022.0,9166.0,3034.0,258445.0,50.97313331571411,36618.0,Plymouth County, Massachusetts,12200.0,2.406207225721961
"Suffolk County, Massachusetts",2014,767254.0,22349.0,9038.0,400121.0,52.14974441319303,34667.0,Suffolk County, Massachusetts,31387.0,4.090822595906961
"Worcester County, Massachusetts",2014,813475.0,24289.0,8143.0,412663.0,50.728418205845294,32501.0,Worcester County, Massachusetts,32432.0,3.9868465533667288
"Allegan County, Michigan",2014,113847.0,1273.0,517.0,53341.0,46.8532328475937,24993.0,Allegan County, Michigan,1790.0,1.5722856113907262
"Bay County, Michigan",2014,106179.0,1786.0,592.0,45622.0,42.96706505052788,26385.0,Bay County, Michigan,2378.0,2.239614236336752
"Berrien County, Michigan",2014,155233.0,2439.0,1051.0,70955.0,45.70870884412464,25264.0,Berrien County, Michigan,3490.0,2.2482333009089563
"Calhoun County, Michigan",2014,134878.0,2171.0,503.0,56162.0,41.63911090022094,23171.0,Calhoun County, Michigan,2674.0,1.9825323625795164
"Clinton County, Michigan",2014,77297.0,1672.0,605.0,35723.0,46.21524768102255,29111.0,Clinton County, Michigan,2277.0,2.9457805606944643
"Eaton County, Michigan",2014,108579.0,2225.0,1307.0,52282.0,48.15111577745236,28118.0,Eaton County, Michigan,3532.0,3.252931045598136
"Genesee County, Michigan",2014,412895.0,4491.0,1011.0,159125.0,38.538853703726126,23253.0,Genesee County, Michigan,5502.0,1.3325421717385777
"Grand Traverse County, Michigan",2014,90782.0,657.0,519.0,44793.0,49.341279108193255,29960.0,Grand Traverse County, Michigan,1176.0,1.29541098455641
"Ingham County, Michigan",2014,284582.0,6439.0,2983.0,136981.0,48.134105459937736,25594.0,Ingham County, Michigan,9422.0,3.310820782762086
"Isabella County, Michigan",2014,70616.0,709.0,92.0,34642.0,49.05687096408746,20859.0,Isabella County, Michigan,801.0,1.1343038404894075
"Jackson County, Michigan",2014,159741.0,2212.0,582.0,66457.0,41.602969807375686,23575.0,Jackson County, Michigan,2794.0,1.749081325395484
"Kalamazoo County, Michigan",2014,258818.0,5921.0,2327.0,124964.0,48.28257694596203,25181.0,Kalamazoo County, Michigan,8248.0,3.1867953542643863
"Kent County, Michigan",2014,629237.0,11896.0,3942.0,311117.0,49.443532405119214,26472.0,Kent County, Michigan,15838.0,2.5170166407887646
"Lapeer County, Michigan",2014,88153.0,1084.0,396.0,37435.0,42.46593989994668,23226.0,Lapeer County, Michigan,1480.0,1.6788991866414076
"Lenawee County, Michigan",2014,99047.0,1420.0,235.0,44259.0,44.68484658798348,24465.0,Lenawee County, Michigan,1655.0,1.6709239048128666
"Livingston County, Michigan",2014,185596.0,5013.0,1299.0,91930.0,49.53231750684282,33887.0,Livingston County, Michigan,6312.0,3.400935364986314
"Macomb County, Michigan",2014,860112.0,20495.0,5253.0,408461.0,47.4892804657998,27460.0,Macomb County, Michigan,25748.0,2.993563628922745
"Marquette County, Michigan",2014,67676.0,828.0,498.0,28357.0,41.9011170872983,22681.0,Marquette County, Michigan,1326.0,1.9593356581358234
"Midland County, Michigan",2014,83427.0,1980.0,974.0,38086.0,45.651887278698744,29065.0,Midland County, Michigan,2954.0,3.5408201181871575
"Monroe County, Michigan",2014,149824.0,2217.0,614.0,68791.0,45.91453972661256,27726.0,Monroe County, Michigan,2831.0,1.8895504058094832
"Muskegon County, Michigan",2014,172344.0,2029.0,641.0,68884.0,39.96889941048136,20613.0,Muskegon County, Michigan,2670.0,1.5492271271410667
"Oakland County, Michigan",2014,1237868.0,48325.0,13339.0,615955.0,49.75934429196005,37855.0,Oakland County, Michigan,61664.0,4.981468137151942
"Ottawa County, Michigan",2014,276292.0,5919.0,1639.0,142162.0,51.453534666222694,26967.0,Ottawa County, Michigan,7558.0,2.7355117050077453
"Saginaw County, Michigan",2014,195012.0,2814.0,810.0,83287.0,42.708653826431195,23442.0,Saginaw County, Michigan,3624.0,1.8583471786351609
"St. Clair County, Michigan",2014,160078.0,1723.0,838.0,70720.0,44.178462999287845,24960.0,St. Clair County, Michigan,2561.0,1.5998450755256812
"Shiawassee County, Michigan",2014,68933.0,603.0,500.0,30416.0,44.12400446810671,23307.0,Shiawassee County, Michigan,1103.0,1.6001044492478202
"Van Buren County, Michigan",2014,75199.0,853.0,231.0,32733.0,43.52850436840915,22647.0,Van Buren County, Michigan,1084.0,1.4415085306985467
"Washtenaw County, Michigan",2014,356874.0,14913.0,4773.0,179686.0,50.349983467554374,35267.0,Washtenaw County, Michigan,19686.0,5.5162326199162734
"Wayne County, Michigan",2014,1764804.0,29725.0,7546.0,714905.0,40.509031031207996,22529.0,Wayne County, Michigan,37271.0,2.1119059113646617
"Anoka County, Minnesota",2014,341864.0,9688.0,3445.0,184860.0,54.07413474364075,32930.0,Anoka County, Minnesota,13133.0,3.8415861278169094
"Blue Earth County, Minnesota",2014,65385.0,891.0,322.0,35939.0,54.96520608702302,27336.0,Blue Earth County, Minnesota,1213.0,1.8551655578496598
"Carver County, Minnesota",2014,97338.0,3096.0,1099.0,54438.0,55.92677063428466,40236.0,Carver County, Minnesota,4195.0,4.309724876204565
